edad,empleo,estado,educacion,impago,hipoteca,prestamo,tipo_contacto,mes,dia_semana,contactos_actual,contactos_anterior,resultado_anterior,tasa_var_empleo_3m,euribor_3m,ipc_1m,target
55,technician,married,professional.course,no,yes,no,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,yes
35,technician,married,professional.course,no,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
24,admin.,married,high.school,no,no,yes,telephone,jun,mon,6,0,nonexistent,1.4,4.865,94.465,no
54,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
42,admin.,married,high.school,no,no,yes,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
47,services,married,high.school,no,no,no,telephone,jun,mon,8,0,nonexistent,1.4,4.865,94.465,no
27,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
33,admin.,single,university.degree,no,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
34,technician,married,professional.course,no,yes,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
51,services,married,high.school,no,no,yes,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
30,management,single,university.degree,no,no,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
58,admin.,married,university.degree,no,no,yes,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
31,management,married,high.school,no,yes,no,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,no
33,admin.,married,high.school,no,yes,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
47,housemaid,married,basic.4y,no,yes,yes,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
35,blue-collar,single,unknown,no,no,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
55,retired,divorced,basic.6y,unknown,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
45,admin.,divorced,university.degree,unknown,no,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
32,services,married,high.school,no,yes,no,telephone,jun,mon,32,0,nonexistent,1.4,4.865,94.465,no
30,technician,married,university.degree,no,no,yes,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,no
39,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,no
53,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
47,entrepreneur,single,university.degree,unknown,yes,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
52,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
38,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
37,admin.,divorced,basic.9y,unknown,yes,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
36,housemaid,married,high.school,no,yes,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
47,housemaid,married,professional.course,no,yes,yes,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,no
28,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
44,blue-collar,divorced,unknown,no,no,yes,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
34,admin.,married,university.degree,no,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
33,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,no
30,technician,married,professional.course,no,yes,yes,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
41,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
57,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,no
60,retired,married,basic.4y,unknown,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
39,management,married,basic.6y,unknown,no,no,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,no
36,admin.,married,university.degree,no,yes,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
48,technician,divorced,professional.course,no,no,no,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,no
44,technician,married,high.school,no,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
34,technician,married,professional.course,no,yes,yes,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
42,technician,married,university.degree,no,yes,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
28,admin.,married,high.school,no,yes,no,telephone,jun,mon,10,0,nonexistent,1.4,4.865,94.465,no
30,technician,married,professional.course,no,yes,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
40,admin.,single,high.school,no,yes,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
38,technician,single,university.degree,no,no,no,telephone,jun,mon,6,0,nonexistent,1.4,4.865,94.465,no
52,technician,divorced,professional.course,unknown,yes,no,telephone,jun,mon,8,0,nonexistent,1.4,4.865,94.465,no
52,blue-collar,married,high.school,unknown,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,yes
36,admin.,single,high.school,no,yes,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
27,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
53,services,divorced,basic.4y,unknown,no,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
38,admin.,single,university.degree,unknown,no,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
39,technician,married,professional.course,no,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
47,blue-collar,married,unknown,unknown,yes,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
35,admin.,married,high.school,no,yes,yes,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
54,blue-collar,married,high.school,no,no,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
33,technician,single,professional.course,no,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
39,admin.,married,university.degree,no,no,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
41,blue-collar,single,basic.4y,no,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
29,technician,married,basic.9y,no,yes,yes,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
50,retired,married,basic.4y,no,yes,no,telephone,jun,mon,6,0,nonexistent,1.4,4.865,94.465,no
32,entrepreneur,single,professional.course,no,no,no,telephone,jun,mon,20,0,nonexistent,1.4,4.865,94.465,no
31,blue-collar,married,basic.6y,no,no,yes,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
29,entrepreneur,married,professional.course,no,yes,no,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
44,unemployed,married,professional.course,no,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
30,housemaid,married,high.school,unknown,yes,yes,telephone,jun,mon,1,0,nonexistent,1.4,4.865,94.465,no
33,services,married,high.school,unknown,yes,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
56,services,married,basic.4y,unknown,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
26,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,jun,mon,6,0,nonexistent,1.4,4.865,94.465,no
49,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
40,admin.,single,high.school,unknown,yes,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
51,services,married,high.school,unknown,yes,no,telephone,jun,mon,8,0,nonexistent,1.4,4.865,94.465,no
48,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,8,0,nonexistent,1.4,4.865,94.465,no
47,technician,divorced,high.school,no,yes,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
34,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,15,0,nonexistent,1.4,4.865,94.465,no
36,admin.,married,university.degree,no,yes,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
43,services,married,high.school,unknown,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
56,entrepreneur,married,unknown,unknown,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
39,housemaid,divorced,basic.9y,no,yes,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
43,technician,single,university.degree,no,yes,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
39,admin.,married,university.degree,no,no,no,telephone,jun,mon,7,0,nonexistent,1.4,4.865,94.465,no
59,management,married,basic.6y,unknown,yes,no,telephone,jun,mon,16,0,nonexistent,1.4,4.865,94.465,no
50,admin.,married,high.school,no,no,no,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
24,services,single,high.school,no,yes,no,telephone,jun,mon,8,0,nonexistent,1.4,4.865,94.465,no
38,blue-collar,married,high.school,no,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
41,technician,married,professional.course,unknown,yes,no,telephone,jun,mon,11,0,nonexistent,1.4,4.865,94.465,no
34,blue-collar,married,basic.6y,no,no,yes,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
48,unemployed,single,basic.4y,no,yes,no,telephone,jun,mon,6,0,nonexistent,1.4,4.865,94.465,no
35,admin.,married,university.degree,unknown,yes,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
54,entrepreneur,divorced,university.degree,no,yes,yes,telephone,jun,mon,8,0,nonexistent,1.4,4.865,94.465,no
31,services,married,basic.6y,no,no,no,telephone,jun,mon,5,0,nonexistent,1.4,4.865,94.465,no
42,services,married,high.school,no,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
45,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,8,0,nonexistent,1.4,4.865,94.465,no
24,services,single,basic.9y,unknown,no,yes,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
37,management,married,university.degree,unknown,no,yes,telephone,jun,mon,7,0,nonexistent,1.4,4.865,94.465,no
57,housemaid,married,professional.course,no,no,yes,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
35,student,single,university.degree,unknown,yes,yes,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,yes
41,admin.,married,high.school,no,unknown,unknown,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
33,unemployed,single,university.degree,no,no,yes,telephone,jun,mon,13,0,nonexistent,1.4,4.865,94.465,no
42,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
35,technician,single,professional.course,no,yes,yes,telephone,jun,mon,9,0,nonexistent,1.4,4.865,94.465,no
44,technician,married,professional.course,unknown,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
36,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,mon,2,0,nonexistent,1.4,4.865,94.465,no
28,services,single,high.school,no,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
57,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
41,management,divorced,university.degree,no,no,no,telephone,jun,mon,12,0,nonexistent,1.4,4.865,94.465,no
41,blue-collar,divorced,professional.course,no,no,no,telephone,jun,mon,10,0,nonexistent,1.4,4.865,94.465,no
36,technician,divorced,professional.course,unknown,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
38,student,single,university.degree,no,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
48,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
48,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,9,0,nonexistent,1.4,4.865,94.465,no
39,technician,married,professional.course,no,yes,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
33,admin.,married,university.degree,no,yes,no,telephone,jun,mon,8,0,nonexistent,1.4,4.865,94.465,no
52,services,married,high.school,no,no,yes,telephone,jun,mon,6,0,nonexistent,1.4,4.865,94.465,no
59,retired,divorced,university.degree,no,no,no,telephone,jun,mon,6,0,nonexistent,1.4,4.865,94.465,yes
42,self-employed,married,university.degree,no,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
57,management,married,basic.9y,unknown,yes,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,no
33,services,married,high.school,no,no,no,telephone,jun,mon,14,0,nonexistent,1.4,4.865,94.465,no
39,entrepreneur,married,high.school,no,no,no,telephone,jun,mon,3,0,nonexistent,1.4,4.865,94.465,no
39,technician,single,professional.course,unknown,no,no,telephone,jun,mon,4,0,nonexistent,1.4,4.865,94.465,yes
28,services,married,high.school,no,no,no,telephone,jun,tue,6,0,nonexistent,1.4,4.864,94.465,no
60,unknown,married,basic.6y,unknown,no,no,telephone,jun,tue,7,0,nonexistent,1.4,4.864,94.465,no
44,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,5,0,nonexistent,1.4,4.864,94.465,no
36,services,single,basic.9y,no,no,no,telephone,jun,tue,10,0,nonexistent,1.4,4.864,94.465,no
26,admin.,married,high.school,no,no,no,telephone,jun,tue,2,0,nonexistent,1.4,4.864,94.465,no
40,admin.,married,high.school,no,no,no,telephone,jun,tue,3,0,nonexistent,1.4,4.864,94.465,no
48,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,5,0,nonexistent,1.4,4.864,94.465,no
40,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,3,0,nonexistent,1.4,4.864,94.465,no
43,blue-collar,single,professional.course,no,yes,no,telephone,jun,tue,2,0,nonexistent,1.4,4.864,94.465,no
49,services,married,high.school,unknown,yes,no,telephone,jun,tue,5,0,nonexistent,1.4,4.864,94.465,no
32,technician,married,professional.course,no,yes,no,telephone,jun,tue,10,0,nonexistent,1.4,4.864,94.465,no
56,management,married,basic.4y,unknown,yes,no,telephone,jun,tue,5,0,nonexistent,1.4,4.864,94.465,no
48,housemaid,married,high.school,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
44,entrepreneur,married,basic.6y,unknown,no,yes,telephone,jun,tue,4,0,nonexistent,1.4,4.864,94.465,no
57,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,3,0,nonexistent,1.4,4.864,94.465,no
30,technician,single,university.degree,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
34,technician,married,university.degree,no,no,no,telephone,jun,tue,8,0,nonexistent,1.4,4.864,94.465,no
46,unemployed,married,basic.6y,unknown,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
32,services,married,high.school,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
48,admin.,married,professional.course,unknown,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
46,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
38,technician,single,university.degree,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
43,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,tue,2,0,nonexistent,1.4,4.864,94.465,no
41,management,married,unknown,unknown,no,no,telephone,jun,tue,4,0,nonexistent,1.4,4.864,94.465,no
36,services,single,basic.6y,unknown,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
48,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,jun,tue,3,0,nonexistent,1.4,4.864,94.465,no
52,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
43,entrepreneur,married,basic.9y,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
46,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
55,blue-collar,divorced,basic.4y,unknown,no,yes,telephone,jun,tue,3,0,nonexistent,1.4,4.864,94.465,no
44,blue-collar,single,basic.4y,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
24,services,single,high.school,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
58,retired,married,basic.4y,no,yes,no,telephone,jun,tue,4,0,nonexistent,1.4,4.864,94.465,no
41,unemployed,married,university.degree,unknown,no,no,telephone,jun,tue,2,0,nonexistent,1.4,4.864,94.465,no
29,management,single,university.degree,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
26,technician,single,university.degree,no,no,no,telephone,jun,tue,3,0,nonexistent,1.4,4.864,94.465,yes
32,management,married,high.school,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
35,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
45,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
33,technician,married,professional.course,no,no,yes,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
38,admin.,married,high.school,no,no,no,telephone,jun,tue,2,0,nonexistent,1.4,4.864,94.465,no
36,blue-collar,single,high.school,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
35,blue-collar,married,unknown,no,no,no,telephone,jun,tue,7,0,nonexistent,1.4,4.864,94.465,no
34,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,2,0,nonexistent,1.4,4.864,94.465,yes
41,blue-collar,married,basic.6y,no,unknown,unknown,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
37,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,4,0,nonexistent,1.4,4.864,94.465,no
39,housemaid,married,basic.9y,no,no,no,telephone,jun,tue,2,0,nonexistent,1.4,4.864,94.465,no
33,technician,married,university.degree,unknown,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
43,technician,married,professional.course,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
47,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,5,0,nonexistent,1.4,4.864,94.465,no
33,admin.,married,high.school,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
40,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
31,services,single,high.school,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
34,admin.,married,university.degree,no,yes,no,telephone,jun,tue,2,0,nonexistent,1.4,4.864,94.465,no
39,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
35,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
35,technician,married,university.degree,unknown,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
59,retired,single,high.school,no,no,yes,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
42,admin.,single,high.school,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
32,blue-collar,single,high.school,no,no,no,telephone,jun,tue,3,0,nonexistent,1.4,4.864,94.465,yes
48,admin.,married,high.school,no,no,yes,telephone,jun,tue,4,0,nonexistent,1.4,4.864,94.465,no
46,technician,married,professional.course,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
41,unemployed,divorced,high.school,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
29,admin.,married,high.school,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
38,student,single,university.degree,no,unknown,unknown,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
30,blue-collar,single,basic.4y,unknown,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
38,unemployed,married,professional.course,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
50,self-employed,married,university.degree,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
37,services,married,high.school,unknown,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
30,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
52,management,divorced,university.degree,unknown,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
40,blue-collar,divorced,basic.9y,unknown,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
50,unknown,single,unknown,unknown,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
36,entrepreneur,married,university.degree,no,yes,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,1,0,nonexistent,1.4,4.864,94.465,no
