ID,marca,modelo,fecha,tipo_cambio,total_km,tipo_combustible,consumo,tipo_motor,tasa,precio
12261,ford, Grand C-MAX,2017,Manual,8121,Petrol,4.33,1.0,145.0,12490
18981,hyundi, I800,2018,Automatic,34605,Diesel,8.4,2.5,145.0,15990
17093,hyundi, Santa Fe,2019,Semi-Auto,30,Diesel,5.75,2.2,145.0,32995
14652,skoda, Rapid,2017,Manual,23002,Petrol,4.08,1.2,145.0,8990
16202,merc, G Class,2017,Automatic,38247,Petrol,11.47,5.5,145.0,71995
18517,hyundi, IX20,2017,Manual,21354,Petrol,4.67,1.4,145.0,9490
16598,skoda, Scala,2019,Automatic,3500,Petrol,5.16,1.5,145.0,17995
16333,ford, Galaxy,2017,Semi-Auto,40838,Diesel,4.5,2.0,145.0,18000
16002,ford, Edge,2019,Automatic,4694,Diesel,6.32,2.0,145.0,33000
18163,hyundi, I800,2019,Manual,7691,Diesel,7.42,0.0,150.0,18500
12150,vw, Caravelle,2019,Automatic,11163,Diesel,7.0,2.0,145.0,44500
12036,skoda, Rapid,2018,Manual,12231,Petrol,3.75,1.0,145.0,7995
19622,toyota, GT86,2014,Manual,25499,Petrol,6.5,2.0,260.0,12998
13578,ford, KA,2009,Manual,6000,Petrol,4.25,1.2,30.0,4990
15531,vw, Caravelle,2020,Semi-Auto,2000,Diesel,7.0,2.0,150.0,43495
14617,merc, GLB Class,2020,Semi-Auto,19,Diesel,5.08,2.0,145.0,36980
14686,hyundi, IX35,2014,Manual,53544,Diesel,4.58,2.0,165.0,9475
12797,toyota, Supra,2019,Automatic,10,Petrol,6.82,3.0,145.0,49499
15425,skoda, Yeti,2014,Manual,13593,Petrol,5.08,1.2,165.0,11000
12794,bmw, X4,2020,Semi-Auto,7724,Diesel,6.32,3.0,145.0,45990
16440,merc, GL Class,2017,Automatic,56316,Diesel,4.16,2.1,125.0,20500
13691,merc, S Class,2017,Semi-Auto,26699,Diesel,4.67,3.0,145.0,30580
15330,vw, Scirocco,2018,Manual,27885,Petrol,4.99,2.0,145.0,16725
18652,skoda, Rapid,2015,Manual,18926,Diesel,3.66,1.6,30.0,6998
12066,merc, CLS Class,2016,Automatic,17730,Diesel,4.58,3.0,165.0,21591
18199,hyundi, IX20,2014,Manual,42000,Petrol,4.67,1.4,125.0,5945
18943,hyundi, I40,2015,Manual,68969,Diesel,3.5,1.7,20.0,7050
15387,vw, Scirocco,2014,Manual,30000,Petrol,4.5,1.4,125.0,10698
19546,ford, Grand C-MAX,2016,Manual,30691,Petrol,4.33,1.0,30.0,9660
17459,ford, KA,2015,Manual,15296,Petrol,4.08,1.2,30.0,4998
17785,skoda, Yeti,2016,Semi-Auto,5002,Petrol,4.58,1.2,125.0,12370
15526,toyota, Avensis,2018,Manual,34505,Diesel,3.5,1.6,145.0,13500
14113,vw, Caravelle,2019,Semi-Auto,6000,Diesel,8.0,2.0,145.0,48995
14542,toyota, GT86,2017,Manual,6445,Petrol,6.5,2.0,145.0,20995
14849,bmw, M5,2019,Semi-Auto,4419,Petrol,8.74,4.4,145.0,61797
17340,merc, GL Class,2015,Automatic,31112,Diesel,6.5,3.0,330.0,31723
17299,vw, CC,2016,Manual,18141,Diesel,3.75,2.0,30.0,13300
16997,skoda, Rapid,2017,Manual,18325,Petrol,3.83,1.0,145.0,9625
14938,skoda, Rapid,2018,Manual,15006,Petrol,4.08,1.0,145.0,10495
15673,bmw, 8 Series,2019,Automatic,1616,Diesel,5.91,3.0,145.0,63806
19599,ford, KA,2016,Manual,13728,Petrol,4.08,1.2,30.0,6190
16773,vw, Scirocco,2016,Manual,30989,Petrol,5.08,2.0,145.0,14750
16185,merc, CLA Class,2016,Manual,60872,Diesel,3.5,2.1,20.0,14750
18382,ford, Puma,2020,Manual,2000,Petrol,4.58,1.0,150.0,20999
16283,hyundi, IX35,2014,Manual,71289,Diesel,4.41,1.7,145.0,7298
18351,audi, A8,2016,Automatic,37235,Diesel,4.83,3.0,205.0,22000
12498,vauxhall, GTC,2017,Automatic,8596,Petrol,5.5,1.4,205.0,12298
12696,hyundi, I800,2018,Manual,37530,Diesel,6.24,2.5,145.0,14795
15932,toyota, GT86,2018,Manual,35228,Petrol,6.5,2.0,145.0,18498
12433,hyundi, Santa Fe,2019,Semi-Auto,4890,Diesel,6.0,2.2,145.0,34495
13724,toyota, Avensis,2009,Manual,148371,Diesel,4.25,2.0,150.0,1985
17484,ford, Grand C-MAX,2017,Manual,30519,Petrol,4.33,1.0,30.0,11180
19253,vauxhall, GTC,2016,Manual,11991,Petrol,6.5,2.0,260.0,15995
15676,ford, KA,2010,Manual,80000,Petrol,4.25,1.2,30.0,3195
13404,toyota, Avensis,2017,Automatic,31774,Petrol,5.08,1.8,145.0,13295
13559,audi, A8,2018,Semi-Auto,12195,Diesel,4.67,3.0,145.0,35995
12262,ford, Grand C-MAX,2017,Manual,17242,Diesel,3.66,1.5,30.0,12444
13917,vauxhall, Combo Life,2019,Manual,5315,Petrol,5.57,1.2,145.0,19000
16736,toyota, Hilux,2017,Manual,46498,Diesel,5.82,2.4,260.0,18698
14074,vauxhall, GTC,2017,Automatic,5817,Petrol,5.5,1.4,200.0,11995
14269,ford, Galaxy,2018,Manual,31504,Diesel,4.16,2.0,145.0,19499
16946,audi, A8,2011,Automatic,105000,Diesel,5.5,3.0,235.0,9995
16451,audi, A8,2017,Semi-Auto,37492,Diesel,4.99,3.0,205.0,24500
17210,toyota, GT86,2020,Manual,3250,Petrol,7.08,2.0,145.0,25995
14949,toyota, Supra,2019,Semi-Auto,327,Petrol,6.82,3.0,145.0,47498
17696,ford, KA,2012,Manual,74000,Diesel,3.41,1.2,20.0,3499
15735,skoda, Kamiq,2019,Automatic,1000,Petrol,5.41,1.5,145.0,21995
12021,merc, S Class,2018,Semi-Auto,12955,Diesel,4.5,3.0,145.0,41632
12527,vw, Caravelle,2019,Semi-Auto,7034,Diesel,8.0,2.0,145.0,48990
18466,bmw, 7 Series,2014,Automatic,53329,Diesel,4.67,3.0,160.0,13999
13123,merc, S Class,2015,Automatic,77719,Diesel,4.58,3.0,160.0,19991
12409,merc, S Class,2020,Semi-Auto,3999,Diesel,5.82,3.0,145.0,64980
13657,skoda, Yeti,2016,Semi-Auto,32174,Petrol,4.58,1.2,125.0,10995
15340,hyundi, IX20,2015,Automatic,29000,Petrol,5.39,1.6,205.0,7785
15488,vauxhall, Agila,2005,Manual,36000,Petrol,4.99,1.2,165.0,1995
14283,vauxhall, Combo Life,2019,Manual,1248,Diesel,4.41,1.5,145.0,16438
16547,bmw, 7 Series,2019,Semi-Auto,3200,Diesel,5.33,3.0,145.0,52490
12700,toyota, Hilux,2012,Manual,99600,Diesel,6.08,2.5,265.0,7750
14539,hyundi, I40,2015,Manual,33036,Diesel,3.5,1.7,20.0,9498
14534,vw, Beetle,2006,Manual,117000,Diesel,4.67,1.9,150.0,3195
17820,audi, Q8,2019,Semi-Auto,7606,Diesel,7.0,3.0,145.0,57970
17048,audi, SQ5,2015,Automatic,82820,Diesel,5.67,3.0,260.0,20000
12061,toyota, Verso,2011,Manual,74488,Petrol,5.67,1.6,200.0,5899
16193,ford, Fusion,2011,Manual,35006,Petrol,5.5,1.6,200.0,3999
13097,skoda, Rapid,2018,Manual,21500,Petrol,3.83,1.0,150.0,9422
14914,vw, Tiguan Allspace,2019,Automatic,9626,Diesel,6.0,2.0,145.0,26980
18115,vauxhall, GTC,2014,Manual,51099,Diesel,3.91,2.0,125.0,7298
17082,audi, A8,2018,Automatic,2249,Diesel,5.82,3.0,145.0,38572
19001,skoda, Yeti,2013,Automatic,36374,Petrol,5.33,1.2,160.0,9000
17077,merc, M Class,2015,Semi-Auto,43072,Diesel,6.0,2.1,205.0,20498
12395,ford, KA,2014,Manual,28883,Petrol,4.08,1.2,30.0,4430
19035,bmw, 6 Series,2017,Automatic,39890,Diesel,4.74,3.0,145.0,23750
12809,audi, Q8,2019,Automatic,6000,Diesel,7.17,3.0,145.0,64990
12725,bmw, M4,2018,Semi-Auto,7732,Petrol,6.92,3.0,145.0,36498
16628,bmw, X4,2017,Semi-Auto,25357,Diesel,4.91,3.0,200.0,25990
18866,merc, M Class,2004,Automatic,121000,Diesel,7.92,2.7,325.0,19950
12814,ford, Grand Tourneo Connect,2017,Manual,20122,Diesel,3.66,1.5,30.0,14000
13405,vw, Arteon,2019,Semi-Auto,6789,Diesel,4.67,2.0,145.0,29995
12317,vw, CC,2013,Automatic,41394,Diesel,4.41,2.0,145.0,10000
13474,merc, CLA Class,2016,Automatic,55700,Diesel,3.5,2.1,20.0,13795
16623,toyota, Prius,2017,Automatic,30687,Hybrid,2.5,1.8,0.0,20100
15468,hyundi, IX20,2016,Manual,15135,Petrol,4.67,1.4,125.0,8489
15328,bmw, X4,2014,Automatic,67210,Diesel,4.91,3.0,200.0,18500
19234,audi, A8,2017,Automatic,3793,Diesel,4.67,3.0,145.0,34930
18639,ford, Mustang,2017,Manual,21575,Petrol,11.25,5.0,145.0,49999
16518,ford, KA,2018,Manual,7916,Petrol,5.41,1.2,150.0,9599
16179,bmw, X6,2018,Semi-Auto,16334,Diesel,5.75,3.0,145.0,37790
12535,bmw, M4,2020,Semi-Auto,2000,Petrol,7.24,3.0,145.0,51000
12813,hyundi, Santa Fe,2018,Semi-Auto,31350,Diesel,5.5,2.2,145.0,19099
15355,bmw, 7 Series,2017,Automatic,20671,Diesel,4.08,3.0,125.0,27500
13711,toyota, Prius,2013,Automatic,84553,Hybrid,3.41,1.8,0.0,13495
18293,toyota, Land Cruiser,2014,Automatic,54000,Diesel,6.74,3.0,325.0,25490
19473,vw, Amarok,2018,Automatic,45325,Diesel,6.5,3.0,260.0,25490
14786,ford, Puma,2020,Manual,3214,Petrol,4.67,1.0,145.0,20590
13507,vw, Caravelle,2019,Automatic,50,Diesel,7.17,2.0,145.0,40999
16369,bmw, Z4,2020,Semi-Auto,1000,Petrol,6.08,2.0,145.0,34995
13844,merc, G Class,2016,Automatic,16000,Petrol,7.74,4.0,325.0,61948
18743,audi, A8,2019,Automatic,7890,Diesel,5.82,3.0,145.0,38975
16741,vw, Caravelle,2019,Automatic,3800,Diesel,7.0,2.0,145.0,44995
15747,ford, Puma,2019,Manual,1225,Petrol,4.67,1.0,145.0,23999
12588,vauxhall, GTC,2015,Manual,36538,Petrol,4.99,1.4,160.0,8298
16632,ford, Galaxy,2016,Manual,19406,Diesel,4.16,2.0,125.0,16798
19540,merc, CLA Class,2016,Automatic,34612,Diesel,3.5,2.1,20.0,19748
18402,vw, Scirocco,2015,Semi-Auto,17145,Petrol,5.33,2.0,160.0,15490
12952,toyota, Verso,2015,Manual,40857,Diesel,3.75,1.6,30.0,10495
17772,audi, RS3,2013,Semi-Auto,98386,Petrol,7.59,2.5,325.0,15490
13685,vw, Arteon,2019,Semi-Auto,6601,Diesel,4.67,2.0,145.0,28622
19029,ford, Grand C-MAX,2017,Manual,10373,Petrol,4.33,1.0,145.0,12498
13899,bmw, 7 Series,2016,Semi-Auto,24446,Petrol,5.67,3.0,205.0,24995
12377,vw, Shuttle,2019,Semi-Auto,3757,Diesel,7.08,2.0,145.0,30900
17577,vw, Amarok,2019,Automatic,8500,Diesel,7.0,3.0,260.0,34490
12966,vauxhall, Combo Life,2018,Manual,5486,Diesel,4.41,1.5,145.0,14498
19605,hyundi, IX35,2014,Manual,50993,Diesel,4.41,2.2,150.0,7995
12760,skoda, Scala,2019,Automatic,3882,Diesel,4.33,1.6,145.0,20995
14285,vw, Scirocco,2017,Semi-Auto,19458,Diesel,4.08,2.0,150.0,16495
15149,bmw, M6,2006,Semi-Auto,89000,Petrol,12.31,5.0,570.0,12495
15573,audi, A7,2013,Automatic,93080,Diesel,4.25,3.0,145.0,12000
15392,audi, A8,2016,Automatic,26818,Diesel,4.91,3.0,200.0,21999
14807,vw, Caravelle,2019,Semi-Auto,3365,Diesel,8.0,2.0,145.0,52999
13232,hyundi, Santa Fe,2017,Semi-Auto,29249,Diesel,5.5,2.2,235.0,18350
17243,merc, M Class,2015,Semi-Auto,44984,Diesel,6.0,3.0,300.0,21498
12519,toyota, Verso,2014,Manual,30437,Petrol,5.5,1.6,200.0,9491
18701,audi, A7,2013,Automatic,63250,Diesel,4.83,3.0,205.0,16500
14425,audi, RS4,2018,Semi-Auto,23249,Petrol,7.33,2.9,145.0,52422
15887,bmw, X6,2016,Semi-Auto,38680,Diesel,4.99,3.0,200.0,27750
16556,merc, GLB Class,2020,Semi-Auto,1508,Diesel,4.91,2.0,145.0,35400
16412,bmw, Z4,2020,Semi-Auto,5,Petrol,6.08,2.0,150.0,33850
18872,bmw, 6 Series,2015,Automatic,40517,Petrol,6.5,3.0,260.0,20000
12987,vw, Arteon,2019,Manual,5000,Diesel,4.5,2.0,145.0,26490
13564,vauxhall, Combo Life,2020,Manual,1858,Petrol,5.57,1.2,145.0,18588
15743,vw, Tiguan Allspace,2019,Automatic,6750,Diesel,6.0,2.0,145.0,28965
13247,skoda, Scala,2019,Manual,4451,Petrol,4.74,1.0,150.0,14990
17842,merc, M Class,2015,Automatic,25653,Diesel,6.0,2.1,200.0,19300
17604,merc, X-CLASS,2018,Automatic,21000,Diesel,6.57,2.3,260.0,27995
12935,bmw, M5,2019,Automatic,13000,Petrol,9.76,4.4,150.0,69948
13296,bmw, X6,2019,Semi-Auto,4000,Petrol,8.91,3.0,145.0,63999
12164,bmw, 7 Series,2019,Automatic,339,Petrol,6.82,3.0,145.0,47980
18739,bmw, X4,2020,Semi-Auto,2679,Petrol,8.74,3.0,145.0,43898
12489,ford, Grand C-MAX,2017,Manual,35853,Diesel,3.66,1.5,30.0,10498
19418,skoda, Rapid,2013,Manual,44000,Petrol,4.25,1.2,30.0,4990
18649,hyundi, Santa Fe,2019,Automatic,10035,Diesel,5.5,2.2,145.0,30999
14041,ford, Edge,2017,Manual,21213,Diesel,4.91,2.0,150.0,21700
18225,skoda, Rapid,2013,Manual,56000,Diesel,3.25,1.6,20.0,5495
15024,bmw, X6,2020,Semi-Auto,3340,Diesel,6.74,3.0,145.0,55890
18621,toyota, Prius,2019,Automatic,7000,Other,1.08,1.8,135.0,26990
13540,skoda, Scala,2020,Manual,1050,Petrol,4.74,1.0,145.0,17000
17763,ford, Grand Tourneo Connect,2017,Automatic,18209,Diesel,4.16,1.5,145.0,14998
16245,vauxhall, Combo Life,2019,Manual,8087,Diesel,4.41,1.5,150.0,13998
15159,bmw, M4,2017,Manual,15500,Petrol,7.33,3.0,330.0,35995
16441,audi, A8,2018,Semi-Auto,4524,Diesel,5.82,3.0,145.0,35000
13949,audi, A8,2016,Automatic,70000,Diesel,4.91,3.0,200.0,17990
13246,vw, Beetle,2018,Manual,15490,Petrol,4.58,1.2,145.0,16995
18246,toyota, Hilux,2019,Manual,28,Diesel,5.82,2.4,260.0,30495
15087,toyota, GT86,2017,Manual,6725,Petrol,6.5,2.0,145.0,19500
18675,bmw, Z4,2020,Semi-Auto,1501,Petrol,6.08,2.0,145.0,34995
18645,ford, Galaxy,2018,Automatic,8339,Diesel,4.5,2.0,145.0,24499
12718,ford, Tourneo Custom,2019,Manual,3710,Diesel,6.66,2.0,150.0,19999
17599,skoda, Scala,2019,Semi-Auto,2355,Petrol,4.99,1.0,145.0,15998
16982,hyundi, IX35,2015,Manual,54076,Diesel,4.58,2.0,165.0,9795
13128,ford, Tourneo Connect,2019,Manual,1956,Diesel,3.83,1.5,145.0,17950
17110,merc, GLS Class,2016,Semi-Auto,32609,Diesel,6.32,3.0,300.0,39799
16637,bmw, M3,2013,Semi-Auto,30500,Petrol,9.56,4.0,570.0,25945
18316,audi, A7,2020,Semi-Auto,1200,Diesel,6.16,3.0,150.0,38990
17503,hyundi, IX20,2016,Automatic,15728,Petrol,5.41,1.6,165.0,9750
17705,toyota, GT86,2017,Manual,14736,Petrol,6.5,2.0,150.0,18998
12613,hyundi, IX35,2015,Manual,40096,Diesel,4.33,1.7,145.0,8991
14979,bmw, Z4,2004,Manual,39000,Petrol,7.59,3.0,330.0,8750
14289,merc, GLS Class,2019,Automatic,20429,Diesel,6.32,3.0,145.0,45550
14363,toyota, Avensis,2018,Manual,25883,Diesel,3.5,1.6,145.0,12000
12394,hyundi, Santa Fe,2017,Semi-Auto,21891,Diesel,5.5,2.2,240.0,19750
18492,bmw, 6 Series,2015,Automatic,62953,Diesel,4.58,3.0,160.0,18990
17296,merc, X-CLASS,2019,Automatic,500,Diesel,6.57,2.3,260.0,26995
13533,hyundi, Santa Fe,2015,Semi-Auto,29823,Diesel,5.67,2.2,260.0,15975
15913,hyundi, Santa Fe,2019,Semi-Auto,2251,Diesel,5.75,2.2,145.0,32280
19316,bmw, X7,2019,Semi-Auto,5283,Diesel,7.0,3.0,145.0,69995
13784,vw, Arteon,2019,Semi-Auto,2936,Diesel,4.25,2.0,145.0,26995
15829,merc, CLS Class,2019,Semi-Auto,11886,Diesel,4.83,2.9,145.0,51540
12969,vw, CC,2016,Semi-Auto,4289,Petrol,6.0,1.8,200.0,15000
13613,vw, Caddy Maxi Life,2019,Manual,2759,Diesel,4.08,2.0,145.0,19999
15040,toyota, Prius,2014,Automatic,50647,Hybrid,1.75,1.8,0.0,15362
13680,toyota, Camry,2020,Automatic,10000,Hybrid,4.5,2.5,135.0,26490
12455,bmw, 7 Series,2019,Semi-Auto,2212,Diesel,5.57,3.0,145.0,45400
17512,bmw, X6,2011,Automatic,96000,Diesel,6.24,3.0,300.0,13440
18563,toyota, GT86,2017,Manual,19420,Petrol,6.5,2.0,145.0,17250
18534,bmw, M3,2009,Manual,65000,Petrol,10.74,4.0,580.0,16950
19284,merc, G Class,2019,Automatic,12000,Petrol,10.99,4.0,145.0,139948
14142,skoda, Rapid,2016,Manual,25183,Petrol,4.08,1.2,20.0,8495
16382,bmw, Z4,2020,Semi-Auto,12,Petrol,6.08,2.0,145.0,30990
18594,skoda, Scala,2019,Manual,5,Petrol,4.74,1.0,145.0,15490
17765,hyundi, IX35,2014,Manual,27410,Diesel,4.58,2.0,165.0,10499
12644,toyota, Hilux,2016,Manual,51840,Diesel,6.08,2.5,260.0,11292
19504,audi, SQ5,2017,Automatic,13000,Petrol,6.92,3.0,150.0,38995
13196,merc, CLS Class,2011,Automatic,54000,Diesel,5.08,3.0,200.0,12995
13380,ford, Edge,2019,Semi-Auto,1461,Diesel,6.32,2.0,145.0,32397
15115,audi, A7,2019,Automatic,3000,Diesel,4.99,2.0,145.0,35845
15918,toyota, Hilux,2018,Manual,34868,Diesel,5.82,2.4,260.0,21998
14007,vw, Tiguan Allspace,2019,Semi-Auto,6008,Petrol,6.57,1.5,145.0,27990
17783,toyota, Hilux,2016,Manual,55232,Diesel,6.41,3.0,260.0,14485
19356,ford, KA,2014,Manual,39987,Petrol,4.08,1.2,30.0,4591
12875,merc, GLS Class,2019,Automatic,2010,Diesel,6.92,3.0,145.0,67600
18158,vw, CC,2015,Semi-Auto,56508,Diesel,4.33,2.0,145.0,10775
13451,hyundi, I800,2018,Manual,34168,Diesel,6.24,2.5,145.0,15000
15956,merc, CLS Class,2017,Semi-Auto,8591,Petrol,6.0,3.5,150.0,28995
19202,bmw, X7,2019,Automatic,5929,Diesel,7.49,3.0,145.0,72500
15919,hyundi, IX20,2016,Automatic,7275,Petrol,5.41,1.6,160.0,9995
19000,hyundi, Santa Fe,2013,Semi-Auto,72854,Diesel,5.67,2.2,260.0,12245
13648,hyundi, Santa Fe,2017,Manual,48034,Diesel,4.99,2.2,205.0,15998
14838,toyota, Verso,2016,Automatic,9444,Other,5.41,1.8,160.0,16700
14959,skoda, Scala,2019,Manual,100,Diesel,4.08,1.6,145.0,16295
18543,toyota, Avensis,2013,Manual,95059,Diesel,3.75,2.0,30.0,5990
18818,merc, SLK,2007,Automatic,74000,Petrol,7.33,1.8,325.0,5290
18946,audi, RS5,2019,Semi-Auto,7800,Petrol,7.92,2.9,145.0,54990
14353,vw, Caddy Maxi Life,2018,Manual,1959,Diesel,4.08,2.0,150.0,16991
19081,merc, CLS Class,2019,Semi-Auto,5919,Diesel,4.83,2.9,145.0,34980
14845,vauxhall, Zafira Tourer,2017,Automatic,11460,Petrol,5.75,1.4,200.0,12500
17391,vw, Jetta,2016,Manual,73500,Diesel,3.33,2.0,20.0,7995
15881,hyundi, Santa Fe,2018,Manual,27410,Diesel,4.99,2.2,145.0,18495
17492,vw, Beetle,2016,Automatic,43268,Diesel,3.99,2.0,125.0,13480
15771,hyundi, Santa Fe,2018,Manual,17452,Diesel,4.99,2.2,145.0,20749
18423,merc, V Class,2018,Manual,11323,Diesel,5.08,2.1,145.0,20998
12625,audi, A8,2017,Automatic,16975,Petrol,8.34,4.0,555.0,43990
13977,merc, SLK,2000,Automatic,87000,Petrol,8.65,3.2,265.0,1490
17227,ford, Grand C-MAX,2015,Manual,29950,Diesel,3.66,1.5,30.0,9499
19248,skoda, Scala,2019,Automatic,1500,Petrol,4.99,1.0,145.0,18995
14460,merc, GLS Class,2019,Automatic,6224,Diesel,7.74,3.0,145.0,69990
12022,vauxhall, GTC,2016,Manual,17887,Petrol,4.99,1.4,160.0,10590
18357,bmw, X4,2019,Semi-Auto,6747,Petrol,8.74,3.0,145.0,41980
13030,skoda, Scala,2020,Semi-Auto,4112,Petrol,5.16,1.5,145.0,17650
16456,ford, Grand C-MAX,2011,Manual,48718,Petrol,5.75,1.6,200.0,6499
13941,hyundi, Santa Fe,2017,Semi-Auto,28847,Diesel,5.5,2.2,240.0,21499
18155,ford, Tourneo Custom,2019,Manual,5609,Diesel,6.66,2.0,145.0,21400
15121,bmw, M4,2019,Automatic,1326,Petrol,6.92,3.0,145.0,40000
17489,toyota, Avensis,2006,Manual,125000,Petrol,6.0,1.8,240.0,1990
19574,ford, Edge,2018,Automatic,20318,Diesel,4.91,2.0,145.0,25500
13511,merc, V Class,2019,Semi-Auto,10593,Diesel,5.16,2.2,145.0,37995
15557,merc, V Class,2018,Manual,22033,Diesel,5.08,2.1,145.0,20498
16173,vauxhall, GTC,2016,Automatic,21716,Petrol,5.5,1.4,200.0,10998
13080,ford, Grand C-MAX,2017,Manual,27800,Diesel,3.66,1.5,30.0,9990
12175,audi, A8,2020,Semi-Auto,1100,Diesel,5.82,3.0,145.0,52995
16934,merc, CLS Class,2015,Automatic,29417,Diesel,4.58,3.0,160.0,20995
16528,toyota, Prius,2017,Automatic,19870,Hybrid,2.5,1.8,0.0,18999
12835,vw, Arteon,2018,Manual,7813,Diesel,3.58,2.0,145.0,21502
17477,skoda, Scala,2019,Semi-Auto,4169,Petrol,4.99,1.0,145.0,15998
19587,vw, Caravelle,2019,Semi-Auto,3544,Diesel,7.17,2.0,145.0,39950
15090,ford, Grand C-MAX,2018,Manual,13202,Petrol,4.99,1.0,145.0,13000
15841,vw, Caddy Maxi Life,2019,Semi-Auto,10000,Diesel,5.08,2.0,150.0,20950
17017,vw, Scirocco,2015,Manual,33145,Diesel,4.25,2.0,20.0,14495
19095,ford, KA,2009,Manual,92000,Petrol,4.25,1.2,30.0,2350
13870,ford, Puma,2020,Manual,1977,Petrol,4.74,1.0,150.0,22999
14271,ford, Edge,2016,Manual,52368,Diesel,4.83,2.0,165.0,15000
15026,audi, A7,2017,Semi-Auto,34201,Diesel,4.5,3.0,145.0,26500
13363,vw, Arteon,2019,Automatic,5000,Petrol,4.99,2.0,145.0,28900
15319,merc, GLS Class,2017,Semi-Auto,22219,Diesel,6.32,3.0,145.0,41962
12369,ford, Galaxy,2019,Manual,5612,Diesel,4.25,2.0,145.0,27300
18334,audi, Q8,2019,Automatic,3000,Diesel,7.0,3.0,145.0,58500
14678,skoda, Rapid,2017,Manual,15858,Petrol,3.83,1.0,150.0,10495
16296,bmw, M4,2019,Semi-Auto,12,Petrol,6.92,3.0,145.0,41945
17300,bmw, X4,2019,Automatic,155,Diesel,5.75,3.0,145.0,39500
14881,bmw, X7,2020,Semi-Auto,6137,Diesel,7.0,3.0,145.0,63990
12398,skoda, Yeti,2014,Manual,41936,Diesel,4.83,2.0,205.0,9980
13436,bmw, M4,2015,Manual,37538,Petrol,7.33,3.0,325.0,29197
13874,merc, S Class,2019,Semi-Auto,10655,Diesel,4.5,3.0,145.0,47980
16760,vw, Amarok,2020,Automatic,2451,Diesel,7.0,3.0,260.0,39999
14148,audi, RS4,2020,Semi-Auto,2000,Petrol,8.08,2.9,145.0,69950
19413,toyota, Hilux,2018,Manual,30084,Diesel,5.82,2.4,265.0,23498
13748,audi, A7,2011,Automatic,74408,Diesel,4.41,3.0,145.0,12750
13111,skoda, Kamiq,2020,Semi-Auto,1294,Diesel,4.41,1.6,145.0,22295
12302,audi, A8,2019,Automatic,178,Diesel,6.0,3.0,145.0,52850
18861,ford, Grand C-MAX,2016,Manual,38670,Diesel,3.66,1.5,30.0,9126
18186,vw, Jetta,2016,Semi-Auto,19019,Diesel,3.75,2.0,30.0,11495
15140,merc, S Class,2017,Semi-Auto,39872,Diesel,4.67,3.0,145.0,27498
13410,merc, S Class,2018,Semi-Auto,12811,Diesel,4.5,3.0,145.0,43899
16986,ford, Puma,2020,Manual,899,Petrol,4.74,1.0,150.0,23970
18801,merc, CLA Class,2017,Automatic,24107,Diesel,3.5,2.1,150.0,20000
18373,bmw, M6,2014,Automatic,53249,Petrol,8.25,4.4,565.0,28490
13529,bmw, X4,2018,Semi-Auto,4135,Diesel,6.32,3.0,145.0,40000
16745,skoda, Rapid,2017,Manual,28996,Diesel,3.17,1.4,150.0,8999
14209,skoda, Scala,2019,Semi-Auto,1901,Petrol,5.16,1.5,145.0,17485
13429,vw, Caddy Maxi Life,2019,Semi-Auto,13507,Diesel,4.33,2.0,150.0,18495
13864,bmw, M4,2019,Semi-Auto,1501,Petrol,7.24,3.0,145.0,46000
19399,audi, A7,2019,Automatic,10,Diesel,4.5,3.0,145.0,33990
13568,ford, Tourneo Custom,2019,Automatic,5000,Diesel,7.17,2.0,150.0,25995
16228,vw, Scirocco,2016,Manual,35980,Petrol,4.5,1.4,125.0,9975
15554,audi, A7,2013,Automatic,75775,Diesel,4.91,3.0,200.0,14899
17676,vw, CC,2013,Automatic,41858,Diesel,4.33,2.0,145.0,9680
15054,merc, S Class,2015,Automatic,8052,Petrol,7.42,4.7,325.0,32249
17019,vauxhall, Combo Life,2018,Manual,10000,Diesel,4.41,1.5,145.0,13500
15937,hyundi, IX20,2017,Manual,14554,Petrol,4.67,1.4,125.0,8000
14125,ford, Galaxy,2016,Semi-Auto,34145,Diesel,4.5,2.0,145.0,15870
19109,skoda, Kamiq,2019,Semi-Auto,1250,Petrol,5.33,1.5,145.0,19495
14621,bmw, 6 Series,2018,Semi-Auto,21525,Diesel,4.74,3.0,145.0,28495
19126,toyota, Prius,2017,Automatic,15661,Hybrid,2.75,1.8,135.0,19990
12464,vw, Arteon,2018,Manual,5317,Diesel,3.83,2.0,145.0,20899
12502,vw, Scirocco,2015,Manual,41001,Diesel,4.25,2.0,20.0,11998
14227,vw, Tiguan Allspace,2019,Automatic,4000,Diesel,6.08,2.0,145.0,29491
12820,merc, V Class,2019,Automatic,677,Diesel,6.41,2.0,145.0,47995
12249,ford, Puma,2019,Manual,1606,Petrol,4.67,1.0,145.0,23999
13891,hyundi, I800,2018,Manual,37485,Diesel,8.4,2.5,145.0,15498
13018,ford, KA,2014,Manual,53417,Petrol,4.08,1.2,30.0,3295
16315,toyota, Verso,2016,Manual,37305,Diesel,3.75,1.6,30.0,11295
14329,merc, CLA Class,2020,Automatic,2700,Petrol,5.25,1.3,145.0,32900
16045,toyota, Avensis,2016,Manual,56501,Diesel,3.5,1.6,20.0,9295
17054,merc, CLA Class,2018,Automatic,32197,Petrol,4.5,1.6,145.0,18400
18852,skoda, Rapid,2017,Manual,83,Diesel,3.5,1.6,150.0,10995
